method,accuracy,tool
pearson,0.6015370972509607,numbat_cat
pearson,0.6060334528076463,numbat_cat
pearson,0.6503140891414897,numbat_cat
pearson,0.608451536643026,numbat_cat
pearson,0.6072498502097065,numbat_cat
pearson,0.5979869745411486,numbat_cat
pearson,0.6029673590504451,numbat_cat
pearson,0.6020740740740741,numbat_cat
pearson,0.3958891867739053,numbat_cat
pearson,0.6022082960310355,numbat_cat
pearson,0.599640933572711,numbat_cat
pearson,0.6073345259391771,numbat_cat
pearson,0.3972073677956031,numbat_cat
pearson,0.6064650059311981,numbat_cat
pearson,0.6127116127116127,numbat_cat
pearson,0.6510802012429713,numbat_cat
pearson,0.6069934249850568,numbat_cat
pearson,0.6020864381520119,numbat_cat
pearson,0.6064304852634713,numbat_cat
pearson,0.5978520286396182,numbat_cat
pearson,0.6045887961859356,numbat_cat
pearson,0.40047961630695444,numbat_cat
pearson,0.6534564958283671,numbat_cat
pearson,0.6535714285714286,numbat_cat
pearson,0.6517457475380484,numbat_cat
pearson,0.39452543885748287,numbat_cat
pearson,0.6015924506045415,numbat_cat
pearson,0.6044843049327354,numbat_cat
pearson,0.6049013747758517,numbat_cat
pearson,0.6073855243722305,numbat_cat
pearson,0.6462726462726462,numbat_cat
pearson,0.3963051251489869,numbat_cat
pearson,0.6002379535990482,numbat_cat
pearson,0.3928040440083259,numbat_cat
pearson,0.6047136038186157,numbat_cat
pearson,0.6076968973747017,numbat_cat
pearson,0.6051373954599761,numbat_cat
pearson,0.6087990487514863,numbat_cat
pearson,0.39892183288409705,numbat_cat
pearson,0.6523414344991109,numbat_cat
pearson,0.6026706231454005,numbat_cat
pearson,0.39721150993770393,numbat_cat
pearson,0.6568862275449102,numbat_cat
pearson,0.6064113980409617,numbat_cat
pearson,0.604308055473591,numbat_cat
pearson,0.6038805970149254,numbat_cat
pearson,0.5992897306895532,numbat_cat
pearson,0.3997609799820735,numbat_cat
pearson,0.6568801897983393,numbat_cat
pearson,0.608565438754118,numbat_cat
pearson,0.6092953523238381,numbat_cat
pearson,0.6081364044271612,numbat_cat
pearson,0.649450875630751,numbat_cat
pearson,0.6027926322043969,numbat_cat
pearson,0.6101644245142003,numbat_cat
pearson,0.6527985633043999,numbat_cat
pearson,0.65802800119154,numbat_cat
pearson,0.6532425229493634,numbat_cat
pearson,0.6023235031277927,numbat_cat
pearson,0.6514522821576764,numbat_cat
pearson,0.6034585569469291,numbat_cat
pearson,0.5969084423305588,numbat_cat
pearson,0.6066547831253714,numbat_cat
pearson,0.6072382082468111,numbat_cat
pearson,0.6516820482286395,numbat_cat
pearson,0.6041169451073986,numbat_cat
pearson,0.6149049881235155,numbat_cat
pearson,0.6019098776484632,numbat_cat
pearson,0.40119402985074626,numbat_cat
pearson,0.6077380952380952,numbat_cat
pearson,0.6016671628460851,numbat_cat
pearson,0.6523668639053254,numbat_cat
pearson,0.6032171581769437,numbat_cat
pearson,0.6501935099732064,numbat_cat
pearson,0.6065914489311164,numbat_cat
pearson,0.40035746201966044,numbat_cat
pearson,0.656556645851918,numbat_cat
pearson,0.6071641791044776,numbat_cat
pearson,0.6014319809069213,numbat_cat
pearson,0.6044776119402985,numbat_cat
pearson,0.3994630071599045,numbat_cat
pearson,0.6476020256181114,numbat_cat
pearson,0.4012529832935561,numbat_cat
pearson,0.6565595917142,numbat_cat
pearson,0.6084624553039333,numbat_cat
pearson,0.6078138980017894,numbat_cat
pearson,0.4001782531194296,numbat_cat
pearson,0.601014622500746,numbat_cat
pearson,0.6089534538986066,numbat_cat
pearson,0.6088769734882336,numbat_cat
pearson,0.5998812704066488,numbat_cat
pearson,0.39637228664882546,numbat_cat
pearson,0.6549066113252298,numbat_cat
pearson,0.6078022632519356,numbat_cat
pearson,0.3997613365155131,numbat_cat
pearson,0.6027194797516997,numbat_cat
pearson,0.6052158273381295,numbat_cat
pearson,0.6008928571428571,numbat_cat
pearson,0.6102548903378779,numbat_cat
pearson,0.6045616113744076,numbat_cat
pearson,0.6144936144936145,numbat_cat
pearson,0.603812928209711,numbat_cat
pearson,0.6105169340463458,numbat_cat
pearson,0.39821958456973294,numbat_cat
pearson,0.6107462686567164,numbat_cat
pearson,0.6028495102404274,numbat_cat
pearson,0.6515421115065243,numbat_cat
pearson,0.650355871886121,numbat_cat
pearson,0.6074933095450491,numbat_cat
pearson,0.6048722519310754,numbat_cat
pearson,0.6050993181144382,numbat_cat
pearson,0.6582240762812872,numbat_cat
pearson,0.5989877939863054,numbat_cat
pearson,0.6070791195716835,numbat_cat
pearson,0.6017937219730942,numbat_cat
pearson,0.6030285035629454,numbat_cat
pearson,0.6106508875739645,numbat_cat
pearson,0.6076440728575694,numbat_cat
pearson,0.6094674556213018,numbat_cat
pearson,0.6115924708694354,numbat_cat
pearson,0.607790663098424,numbat_cat
pearson,0.651492757907183,numbat_cat
pearson,0.6523809523809524,numbat_cat
pearson,0.39946933962264153,numbat_cat
pearson,0.6104513064133017,numbat_cat
pearson,0.6060154854079809,numbat_cat
pearson,0.6020802377414561,numbat_cat
pearson,0.6077968103957472,numbat_cat
pearson,0.6047407407407407,numbat_cat
pearson,0.6534242514082419,numbat_cat
pearson,0.6101492537313433,numbat_cat
pearson,0.605208021550434,numbat_cat
pearson,0.6116562592922985,numbat_cat
pearson,0.6113432835820896,numbat_cat
pearson,0.39618707179028895,numbat_cat
pearson,0.5991674100505501,numbat_cat
pearson,0.6105169340463458,numbat_cat
pearson,0.6039750815781667,numbat_cat
pearson,0.6069622136268967,numbat_cat
pearson,0.6040428061831153,numbat_cat
pearson,0.6065769805680119,numbat_cat
pearson,0.39880239520958083,numbat_cat
pearson,0.6025489033787789,numbat_cat
pearson,0.3960190136660725,numbat_cat
pearson,0.6086181277860326,numbat_cat
pearson,0.6040609137055838,numbat_cat
pearson,0.40065050266114727,numbat_cat
pearson,0.6079478054567022,numbat_cat
pearson,0.6079478054567022,numbat_cat
pearson,0.40290973871733965,numbat_cat
pearson,0.3990470518165575,numbat_cat
pearson,0.6022050059594756,numbat_cat
pearson,0.39684898929845425,numbat_cat
pearson,0.5995832092884787,numbat_cat
pearson,0.6051847437425506,numbat_cat
pearson,0.6534209740065731,numbat_cat
pearson,0.6047904191616766,numbat_cat
pearson,0.6063388625592417,numbat_cat
pearson,0.3997606223818073,numbat_cat
pearson,0.648318952692651,numbat_cat
pearson,0.5999402449955183,numbat_cat
pearson,0.6041481481481481,numbat_cat
pearson,0.6107302533532042,numbat_cat
pearson,0.6047337278106509,numbat_cat
pearson,0.6069502696225285,numbat_cat
pearson,0.610199821055771,numbat_cat
pearson,0.40047463660634824,numbat_cat
pearson,0.654486036838978,numbat_cat
pearson,0.6552346570397112,numbat_cat
pearson,0.6078782452999105,numbat_cat
pearson,0.4006514657980456,numbat_cat
pearson,0.6123478777085188,numbat_cat
pearson,0.39110978520286394,numbat_cat
pearson,0.6105137395459976,numbat_cat
pearson,0.6021854695806261,numbat_cat
pearson,0.6481095564155999,numbat_cat
pearson,0.6177606177606177,numbat_cat
pearson,0.6065525383707202,numbat_cat
pearson,0.609931199521388,numbat_cat
pearson,0.6145185185185185,numbat_cat
pearson,0.606373561522573,numbat_cat
pearson,0.3959074733096085,numbat_cat
pearson,0.6519534745004474,numbat_cat
pearson,0.6030943171675097,numbat_cat
pearson,0.596653719749029,numbat_cat
pearson,0.6522126522126522,numbat_cat
pearson,0.6050520059435364,numbat_cat
pearson,0.604776119402985,numbat_cat
pearson,0.5972098545562482,numbat_cat
pearson,0.6094215861657722,numbat_cat
pearson,0.6026136026136026,numbat_cat
pearson,0.6022592152199763,numbat_cat
pearson,0.6446231754542746,numbat_cat
pearson,0.6058806058806059,numbat_cat
pearson,0.5992343934040048,numbat_cat
pearson,0.6041108132260947,numbat_cat
pearson,0.5978615978615979,numbat_cat
pearson,0.4026284348864994,numbat_cat
pearson,0.40244995518374665,numbat_cat
pearson,0.6043825880959431,numbat_cat
pearson,0.6528189910979229,numbat_cat
pearson,0.6050670640834576,numbat_cat
pearson,0.6089914226560189,numbat_cat
pearson,0.603812928209711,numbat_cat
pearson,0.601186943620178,numbat_cat
pearson,0.6085798816568048,numbat_cat
pearson,0.6070791195716835,numbat_cat
pearson,0.5980861244019139,numbat_cat
pearson,0.6037511164036916,numbat_cat
pearson,0.6471816283924844,numbat_cat
pearson,0.6525751711818993,numbat_cat
pearson,0.6061602870813397,numbat_cat
pearson,0.6611078022632519,numbat_cat
pearson,0.6048867699642432,numbat_cat
pearson,0.6492537313432836,numbat_cat
pearson,0.3942364824717766,numbat_cat
pearson,0.3960130913418625,numbat_cat
pearson,0.5996425379803396,numbat_cat
pearson,0.6048387096774194,numbat_cat
pearson,0.6053261520047876,numbat_cat
pearson,0.60291927316056,numbat_cat
pearson,0.6022625781482585,numbat_cat
pearson,0.6075572746206486,numbat_cat
pearson,0.6111768184506209,numbat_cat
pearson,0.39815640796907525,numbat_cat
pearson,0.6550802139037433,numbat_cat
pearson,0.6055456171735242,numbat_cat
pearson,0.39845834568633265,numbat_cat
pearson,0.6020802377414561,numbat_cat
pearson,0.4022646007151371,numbat_cat
pearson,0.39098190447938297,numbat_cat
pearson,0.6050445103857567,numbat_cat
pearson,0.6032076032076032,numbat_cat
pearson,0.6091340450771056,numbat_cat
pearson,0.6039250669045495,numbat_cat
pearson,0.6028495102404274,numbat_cat
pearson,0.39532820816085157,numbat_cat
pearson,0.606320141760189,numbat_cat
pearson,0.6032076032076032,numbat_cat
pearson,0.3992271105826397,numbat_cat
pearson,0.6104980614375186,numbat_cat
pearson,0.6574046704108779,numbat_cat
pearson,0.6070791195716835,numbat_cat
pearson,0.6068249258160238,numbat_cat
pearson,0.40136255924170616,numbat_cat
pearson,0.5983947681331748,numbat_cat
pearson,0.6525751711818993,numbat_cat
pearson,0.600599700149925,numbat_cat
pearson,0.6057549688519727,numbat_cat
pearson,0.6065378900445765,numbat_cat
pearson,0.6074007220216606,numbat_cat
pearson,0.6575505350772889,numbat_cat
pearson,0.4059259259259259,numbat_cat
pearson,0.39267639178326885,numbat_cat
pearson,0.6042036708111308,numbat_cat
pearson,0.602445571130331,numbat_cat
pearson,0.6072274881516587,numbat_cat
pearson,0.6049272781240724,numbat_cat
pearson,0.6001788908765653,numbat_cat
pearson,0.6071856287425149,numbat_cat
pearson,0.6016646848989299,numbat_cat
pearson,0.6531277794248443,numbat_cat
pearson,0.649284862932062,numbat_cat
pearson,0.6070050460077174,numbat_cat
pearson,0.6081000595592615,numbat_cat
pearson,0.6028093245666467,numbat_cat
pearson,0.4010062148564664,numbat_cat
pearson,0.6062052505966588,numbat_cat
pearson,0.608540925266904,numbat_cat
pearson,0.3899408284023669,numbat_cat
pearson,0.6025641025641025,numbat_cat
pearson,0.649450875630751,numbat_cat
pearson,0.6098360655737705,numbat_cat
pearson,0.6022115959354453,numbat_cat
pearson,0.5997624703087886,numbat_cat
pearson,0.6488344291691572,numbat_cat
pearson,0.6022761305780173,numbat_cat
pearson,0.6095971563981043,numbat_cat
pearson,0.6114935648009578,numbat_cat
pearson,0.39282537800177886,numbat_cat
pearson,0.603611604499704,numbat_cat
pearson,0.5979228486646885,numbat_cat
pearson,0.6090068595287802,numbat_cat
pearson,0.397424378556454,numbat_cat
pearson,0.6047267355982274,numbat_cat
pearson,0.3975725281231498,numbat_cat
pearson,0.3964691801316577,numbat_cat
pearson,0.6064113980409617,numbat_cat
pearson,0.6113758189398452,numbat_cat
pearson,0.6050194203764565,numbat_cat
pearson,0.5972635336109459,numbat_cat
pearson,0.6551105797967722,numbat_cat
pearson,0.6065868263473054,numbat_cat
pearson,0.39839333531687,numbat_cat
pearson,0.6004784688995215,numbat_cat
pearson,0.6507889252753796,numbat_cat
pearson,0.6494597839135654,numbat_cat
pearson,0.656454491374182,numbat_cat
pearson,0.4034513537637608,numbat_cat
pearson,0.6041420118343195,numbat_cat
pearson,0.605688622754491,numbat_cat
pearson,0.6062968515742129,numbat_cat
pearson,0.6040308239478364,numbat_cat
pearson,0.6035555555555555,numbat_cat
pearson,0.6047477744807122,numbat_cat
pearson,0.605835069961298,numbat_cat
pearson,0.596779003877125,numbat_cat
pearson,0.5994038748137108,numbat_cat
pearson,0.6103050044418122,numbat_cat
pearson,0.6457586618876942,numbat_cat
pearson,0.6020989505247376,numbat_cat
pearson,0.610366398570152,numbat_cat
pearson,0.6013052506674578,numbat_cat
pearson,0.3932384341637011,numbat_cat
pearson,0.6057979677226539,numbat_cat
pearson,0.6072480848556275,numbat_cat
pearson,0.6043272080616479,numbat_cat
pearson,0.656556645851918,numbat_cat
pearson,0.6080760095011877,numbat_cat
pearson,0.6038632986627043,numbat_cat
pearson,0.6077496274217585,numbat_cat
pearson,0.597864768683274,numbat_cat
pearson,0.6095463978654018,numbat_cat
pearson,0.6060334528076463,numbat_cat
pearson,0.6039544637507489,numbat_cat
pearson,0.6521093285799168,numbat_cat
pearson,0.6089800773119238,numbat_cat
pearson,0.6085144388210777,numbat_cat
pearson,0.5979779958370502,numbat_cat
pearson,0.6016548463356974,numbat_cat
pearson,0.6029236276849642,numbat_cat
pearson,0.6568888888888889,numbat_cat
pearson,0.6061602870813397,numbat_cat
pearson,0.6511904761904762,numbat_cat
pearson,0.6020740740740741,numbat_cat
pearson,0.6516052318668252,numbat_cat
pearson,0.5501423600126543,numbat_cn
pearson,0.9782816991376557,numbat_cn
pearson,0.8747224865207739,numbat_cn
pearson,0.9761602034329308,numbat_cn
pearson,0.9869882576959695,numbat_cn
pearson,0.7405871091257179,numbat_cn
pearson,0.8842607313195548,numbat_cn
pearson,0.6549984232103437,numbat_cn
pearson,0.8771763216207661,numbat_cn
pearson,0.8817034700315457,numbat_cn
pearson,0.5454835620810724,numbat_cn
pearson,0.5490885833066838,numbat_cn
pearson,0.9790609137055838,numbat_cn
pearson,0.8736507936507937,numbat_cn
pearson,0.8825769596953348,numbat_cn
pearson,0.5476564957533816,numbat_cn
pearson,0.8757508694277585,numbat_cn
pearson,0.553293032134903,numbat_cn
pearson,0.9838043823436011,numbat_cn
pearson,0.8737584107657802,numbat_cn
pearson,0.9790542684861948,numbat_cn
pearson,0.8738451736221726,numbat_cn
pearson,0.5509493670886076,numbat_cn
pearson,0.9799121155053359,numbat_cn
pearson,0.8720304086157745,numbat_cn
pearson,0.8811033608116677,numbat_cn
pearson,0.5535031847133758,numbat_cn
pearson,0.5485406091370558,numbat_cn
pearson,0.8752387014640356,numbat_cn
pearson,0.8799493189737092,numbat_cn
pearson,0.8880763116057234,numbat_cn
pearson,0.8825386801389328,numbat_cn
pearson,0.9808917197452229,numbat_cn
pearson,0.8814955640050697,numbat_cn
pearson,0.877499206601079,numbat_cn
pearson,0.8746061751732829,numbat_cn
pearson,0.8794080604534005,numbat_cn
pearson,0.556538218572331,numbat_cn
pearson,0.88608,numbat_cn
pearson,0.8726520216491563,numbat_cn
pearson,0.5601145038167938,numbat_cn
pearson,0.8742058449809402,numbat_cn
pearson,0.8811944091486659,numbat_cn
pearson,0.9798850574712644,numbat_cn
pearson,0.9870744010088273,numbat_cn
pearson,0.8754752851711026,numbat_cn
pearson,0.8783570300157978,numbat_cn
pearson,0.8806636885768986,numbat_cn
pearson,0.98005698005698,numbat_cn
pearson,0.8784213876511776,numbat_cn
pearson,0.54784,numbat_cn
pearson,0.876425855513308,numbat_cn
pearson,0.8778794572420322,numbat_cn
pearson,0.868631848766421,numbat_cn
pearson,0.9809160305343512,numbat_cn
pearson,0.8749206349206349,numbat_cn
pearson,0.8753993610223643,numbat_cn
pearson,0.8819444444444444,numbat_cn
pearson,0.8818872704243191,numbat_cn
pearson,0.8830224470439456,numbat_cn
pearson,0.5484886649874056,numbat_cn
pearson,0.5554852987669934,numbat_cn
pearson,0.5500951173113506,numbat_cn
pearson,0.9775813072308178,numbat_cn
pearson,0.8796208530805687,numbat_cn
pearson,0.9850031908104658,numbat_cn
pearson,0.8788358114520721,numbat_cn
pearson,0.8779014308426073,numbat_cn
pearson,0.8782884310618067,numbat_cn
pearson,0.8831375039695142,numbat_cn
pearson,0.8779477374123645,numbat_cn
pearson,0.8716002530044276,numbat_cn
pearson,0.875877472878111,numbat_cn
pearson,0.647982062780269,numbat_cn
pearson,0.8787492022973835,numbat_cn
pearson,0.8771428571428571,numbat_cn
pearson,0.8788553259141495,numbat_cn
pearson,0.871696911811525,numbat_cn
pearson,0.5505438259756877,numbat_cn
pearson,0.9790409653858367,numbat_cn
pearson,0.8736071314867877,numbat_cn
pearson,0.8860317460317461,numbat_cn
pearson,0.8799747315224258,numbat_cn
pearson,0.8758314855875832,numbat_cn
pearson,0.8768046198267565,numbat_cn
pearson,0.8781190019193857,numbat_cn
pearson,0.8780487804878049,numbat_cn
pearson,0.8823716927000319,numbat_cn
pearson,0.8758314855875832,numbat_cn
pearson,0.9787974683544304,numbat_cn
pearson,0.8825015792798484,numbat_cn
pearson,0.879758883248731,numbat_cn
pearson,0.6477451907915484,numbat_cn
pearson,0.8850174216027874,numbat_cn
pearson,0.9788393715934595,numbat_cn
pearson,0.8786438529784537,numbat_cn
pearson,0.8773494743548901,numbat_cn
pearson,0.8729054694909896,numbat_cn
pearson,0.9796502384737679,numbat_cn
pearson,0.879086004443034,numbat_cn
pearson,0.8759077991790338,numbat_cn
pearson,0.9845230574857865,numbat_cn
pearson,0.873405612244898,numbat_cn
pearson,0.8757982120051085,numbat_cn
pearson,0.8742820676451819,numbat_cn
pearson,0.9783852511125238,numbat_cn
pearson,0.9783024888321634,numbat_cn
pearson,0.9805732484076433,numbat_cn
pearson,0.8780873970867638,numbat_cn
pearson,0.5539772727272727,numbat_cn
pearson,0.8800509067769647,numbat_cn
pearson,0.8797087685976575,numbat_cn
pearson,0.9773307790549169,numbat_cn
pearson,0.8841269841269841,numbat_cn
pearson,0.8822605965463108,numbat_cn
pearson,0.87424,numbat_cn
pearson,0.8782967905942167,numbat_cn
pearson,0.8790373654211526,numbat_cn
pearson,0.8769475357710652,numbat_cn
pearson,0.5443117536140792,numbat_cn
pearson,0.8758023106546855,numbat_cn
pearson,0.6562599553998089,numbat_cn
pearson,0.882765211850908,numbat_cn
pearson,0.875,numbat_cn
pearson,0.8694690265486725,numbat_cn
pearson,0.5572107765451664,numbat_cn
pearson,0.8737772167876302,numbat_cn
pearson,0.8776478027189377,numbat_cn
pearson,0.8747217806041335,numbat_cn
pearson,0.8735340729001585,numbat_cn
pearson,0.8751188589540412,numbat_cn
pearson,0.875,numbat_cn
pearson,0.8787975695554845,numbat_cn
pearson,0.8732974342730441,numbat_cn
pearson,0.8835136855506047,numbat_cn
pearson,0.5554846938775511,numbat_cn
pearson,0.8797831632653061,numbat_cn
pearson,0.8828398599172238,numbat_cn
pearson,0.5501113585746102,numbat_cn
pearson,0.875868603916614,numbat_cn
pearson,0.5485913263691041,numbat_cn
pearson,0.8786254728877679,numbat_cn
pearson,0.5540796963946869,numbat_cn
pearson,0.8832116788321168,numbat_cn
pearson,0.8773494743548901,numbat_cn
pearson,0.6578696343402226,numbat_cn
pearson,0.9774388306323483,numbat_cn
pearson,0.8798107255520504,numbat_cn
pearson,0.8777389647507146,numbat_cn
pearson,0.8852668584212209,numbat_cn
pearson,0.8770700636942675,numbat_cn
pearson,0.8801141769743102,numbat_cn
pearson,0.8742058449809402,numbat_cn
pearson,0.8759469696969697,numbat_cn
pearson,0.8753180661577609,numbat_cn
pearson,0.8746827411167513,numbat_cn
pearson,0.5573248407643312,numbat_cn
pearson,0.5536167512690355,numbat_cn
pearson,0.8806206459784673,numbat_cn
pearson,0.875,numbat_cn
pearson,0.9832649194821598,numbat_cn
pearson,0.8763796909492274,numbat_cn
pearson,0.5540712468193384,numbat_cn
pearson,0.8865880853775088,numbat_cn
pearson,0.5473186119873817,numbat_cn
pearson,0.9769747361688519,numbat_cn
pearson,0.8792884371029225,numbat_cn
pearson,0.8734256926952141,numbat_cn
pearson,0.5491698595146871,numbat_cn
pearson,0.883153894870171,numbat_cn
pearson,0.8784810126582279,numbat_cn
pearson,0.886715052066898,numbat_cn
pearson,0.8776478027189377,numbat_cn
pearson,0.8793267704033026,numbat_cn
pearson,0.8824833702882483,numbat_cn
pearson,0.9805732484076433,numbat_cn
pearson,0.8747628083491461,numbat_cn
pearson,0.9797211660329531,numbat_cn
pearson,0.9835599114764464,numbat_cn
pearson,0.8732216250395194,numbat_cn
pearson,0.8788167938931297,numbat_cn
pearson,0.8777320240734875,numbat_cn
pearson,0.878095238095238,numbat_cn
pearson,0.5556615776081425,numbat_cn
pearson,0.6533078880407125,numbat_cn
pearson,0.5485421339314323,numbat_cn
pearson,0.5479669631512071,numbat_cn
pearson,0.8825769596953348,numbat_cn
pearson,0.8729299363057325,numbat_cn
pearson,0.9784195493494129,numbat_cn
pearson,0.8748427672955975,numbat_cn
pearson,0.9800126903553299,numbat_cn
pearson,0.9776927979604844,numbat_cn
pearson,0.8789025543992431,numbat_cn
pearson,0.877602523659306,numbat_cn
pearson,0.8758730158730159,numbat_cn
pearson,0.9857414448669202,numbat_cn
pearson,0.9775031685678074,numbat_cn
pearson,0.8762722646310432,numbat_cn
pearson,0.8796296296296297,numbat_cn
pearson,0.8747210710870258,numbat_cn
pearson,0.876699336073348,numbat_cn
pearson,0.8733652312599681,numbat_cn
pearson,0.5497465145754119,numbat_cn
pearson,0.8804554079696395,numbat_cn
pearson,0.8835443037974684,numbat_cn
pearson,0.8746811224489796,numbat_cn
pearson,0.8751974723538705,numbat_cn
pearson,0.5514636449480642,numbat_cn
pearson,0.8818471337579618,numbat_cn
pearson,0.977365608299277,numbat_cn
pearson,0.8746811224489796,numbat_cn
pearson,0.8708043065231159,numbat_cn
pearson,0.657608695652174,numbat_cn
pearson,0.9853128991060025,numbat_cn
pearson,0.8805635606788345,numbat_cn
pearson,0.8755555555555555,numbat_cn
pearson,0.879746835443038,numbat_cn
pearson,0.5560509554140127,numbat_cn
pearson,0.8800128328521014,numbat_cn
pearson,0.5488888888888889,numbat_cn
pearson,0.9816861383012314,numbat_cn
pearson,0.8789707750952986,numbat_cn
pearson,0.8808093582042364,numbat_cn
pearson,0.5516252390057361,numbat_cn
pearson,0.873301737756714,numbat_cn
pearson,0.8738110336081166,numbat_cn
pearson,0.8749208359721342,numbat_cn
pearson,0.8839342188488298,numbat_cn
pearson,0.5490943755958055,numbat_cn
pearson,0.9784605638264174,numbat_cn
pearson,0.9776999044281618,numbat_cn
pearson,0.5507662835249042,numbat_cn
pearson,0.87571337983513,numbat_cn
pearson,0.8796178343949045,numbat_cn
pearson,0.8854067742956632,numbat_cn
pearson,0.8792010145846544,numbat_cn
pearson,0.8759493670886076,numbat_cn
pearson,0.8777389647507146,numbat_cn
pearson,0.8722929936305732,numbat_cn
pearson,0.8823155216284987,numbat_cn
pearson,0.8775510204081632,numbat_cn
pearson,0.8813613231552163,numbat_cn
pearson,0.5523477157360406,numbat_cn
pearson,0.8805352022937241,numbat_cn
pearson,0.8790964047088768,numbat_cn
pearson,0.5520965692503177,numbat_cn
pearson,0.9795592462472054,numbat_cn
pearson,0.8861762840837032,numbat_cn
pearson,0.8814153649984061,numbat_cn
pearson,0.8784126984126984,numbat_cn
pearson,0.8773435017476963,numbat_cn
pearson,0.557741116751269,numbat_cn
pearson,0.8788553259141495,numbat_cn
pearson,0.5537294563843237,numbat_cn
pearson,0.8758314855875832,numbat_cn
pearson,0.9794887977279899,numbat_cn
pearson,0.8780565258812322,numbat_cn
pearson,0.8825224071702945,numbat_cn
pearson,0.8843730308758664,numbat_cn
pearson,0.8762787723785166,numbat_cn
pearson,0.9791006966434452,numbat_cn
pearson,0.8763440860215054,numbat_cn
pearson,0.8780101394169835,numbat_cn
pearson,0.879758883248731,numbat_cn
pearson,0.8774928774928775,numbat_cn
pearson,0.876703645007924,numbat_cn
pearson,0.9794693619709413,numbat_cn
pearson,0.9783783783783784,numbat_cn
pearson,0.880824088748019,numbat_cn
pearson,0.9759645793801391,numbat_cn
pearson,0.8850174216027874,numbat_cn
pearson,0.8733333333333333,numbat_cn
pearson,0.8832697201017812,numbat_cn
pearson,0.882222923902747,numbat_cn
pearson,0.5528662420382165,numbat_cn
pearson,0.8800890585241731,numbat_cn
pearson,0.5504587155963303,numbat_cn
pearson,0.976699648898819,numbat_cn
pearson,0.875158831003812,numbat_cn
pearson,0.8736211786952411,numbat_cn
pearson,0.9769060423916482,numbat_cn
pearson,0.5520734409623298,numbat_cn
pearson,0.8858695652173914,numbat_cn
pearson,0.8775769108785284,numbat_cn
pearson,0.5548895899053627,numbat_cn
pearson,0.5603174603174603,numbat_cn
pearson,0.8820577164366374,numbat_cn
pearson,0.6581033935934031,numbat_cn
pearson,0.8786531130876747,numbat_cn
pearson,0.5463460930085416,numbat_cn
pearson,0.883596214511041,numbat_cn
pearson,0.8837872070930969,numbat_cn
pearson,0.8808698392688308,numbat_cn
pearson,0.8831003811944091,numbat_cn
pearson,0.6538952745849298,numbat_cn
pearson,0.9796954314720813,numbat_cn
pearson,0.8805874840357599,numbat_cn
pearson,0.8741236456341619,numbat_cn
pearson,0.8763902129011757,numbat_cn
pearson,0.8753577106518283,numbat_cn
pearson,0.8777251184834123,numbat_cn
pearson,0.9783852511125238,numbat_cn
pearson,0.8763116057233704,numbat_cn
pearson,0.98048,numbat_cn
pearson,0.8774337695499521,numbat_cn
pearson,0.97885101010101,numbat_cn
pearson,0.9787369089178038,numbat_cn
pearson,0.8799112801013942,numbat_cn
pearson,0.5503826530612245,numbat_cn
pearson,0.9781021897810219,numbat_cn
pearson,0.8806818181818182,numbat_cn
pearson,0.8770491803278688,numbat_cn
pearson,0.8795562599049128,numbat_cn
pearson,0.9780882819942839,numbat_cn
pearson,0.8741658722592945,numbat_cn
pearson,0.8871224165341812,numbat_cn
pearson,0.8826142131979695,numbat_cn
pearson,0.8894887265798667,numbat_cn
pearson,0.9790276453765491,numbat_cn
pearson,0.8783913182253431,numbat_cn
pearson,0.8725893139424596,numbat_cn
pearson,0.8759961746891936,numbat_cn
pearson,0.8764649984162179,numbat_cn
pearson,0.8763543658381134,numbat_cn
pearson,0.8767383059418458,numbat_cn
pearson,0.8766254360926102,numbat_cn
pearson,0.8758314855875832,numbat_cn
pearson,0.8775900541919031,numbat_cn
pearson,0.9797018712337456,numbat_cn
pearson,0.8771763216207661,numbat_cn
pearson,0.5547770700636943,numbat_cn
pearson,0.5516469459545891,numbat_cn
pearson,0.8765984654731458,numbat_cn
pearson,0.8737741221132553,numbat_cn
pearson,0.8799368088467614,numbat_cn
pearson,0.8825781748564135,numbat_cn
pearson,0.8838915470494418,numbat_cn
pearson,0.8786637251812165,numbat_cn
pearson,0.8807106598984772,numbat_cn
pearson,0.8770206022187005,numbat_cn
pearson,0.8765315739868049,numbat_cn
pearson,0.8807017543859649,numbat_cn
pearson,0.8756313131313131,numbat_cn
pearson,0.8799243618027104,numbat_cn
pearson,0.5556606748659729,numbat_cn
pearson,0.9797532426447326,numbat_cn
pearson,0.5556257901390644,numbat_cn
pearson,0.8780254777070063,numbat_cn
pearson,0.5509946321439848,numbat_cn
pearson,0.8795180722891566,numbat_cn
pearson,0.8751191611058151,numbat_cn
pearson,0.8787974683544304,numbat_cn
pearson,0.9821371610845295,numbat_cn
pearson,0.9847908745247148,numbat_cn
pearson,0.8765862944162437,numbat_cn
pearson,0.9768401015228426,numbat_cn
pearson,0.8794303797468355,numbat_cn
pearson,0.9798234552332913,numbat_cn
pearson,0.8793650793650793,numbat_cn
pearson,0.5523899968344412,numbat_cn
pearson,0.8764331210191083,numbat_cn
pearson,0.878343949044586,numbat_cn
pearson,0.6549763033175355,numbat_cn
pearson,0.9772368005058488,numbat_cn
pearson,0.8770206022187005,numbat_cn
pearson,0.8758664146187776,numbat_cn
pearson,0.8753568030447193,numbat_cn
